Date,Component,Type,Event,Event ID
2025-06-16 09:47:29,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/56.228.5.106 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2645
2025-06-16 09:47:29,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2646
2025-06-16 09:47:29,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,2647
2025-06-16 09:47:29,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2648
2025-06-16 09:47:29,sfp_blocklistde,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with blocklist.de,2649
2025-06-16 09:47:29,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2650
2025-06-16 09:47:29,sfp_cinsscore,DEBUG,Checking maliciousness of 56.228.5.107 with cinsscore.com,2651
2025-06-16 09:47:29,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2652
2025-06-16 09:47:29,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/56.228.5.106 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",2653
2025-06-16 09:47:30,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/56.228.5.106 (571 bytes in 0.5018725395202637s),2654
2025-06-16 09:47:30,sfp_emergingthreats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2655
2025-06-16 09:47:30,sfp_emergingthreats,DEBUG,Checking maliciousness of 56.228.5.106 with EmergingThreats.net,2656
2025-06-16 09:47:30,sfp_fortinet,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2657
2025-06-16 09:47:30,sflib,STATUS,"Fetching (GET): https://www.fortiguard.com/search?q=56.228.5.105&engine=8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2658
2025-06-16 09:47:30,sflib,STATUS,Fetched https://api.maltiverse.com/ip/56.228.5.106 (633 bytes in 0.5322401523590088s),2659
2025-06-16 09:47:30,sfp_maltiverse,DEBUG,No blacklist information found for IP,2660
2025-06-16 09:47:30,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2661
2025-06-16 09:47:30,sfp_cleantalk,DEBUG,Checking maliciousness of 56.228.5.107 with CleanTalk Spam List,2662
2025-06-16 09:47:30,sfp_isc,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2663
2025-06-16 09:47:30,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/56.228.5.107 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2664
2025-06-16 09:47:30,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/56.228.5.107 (571 bytes in 0.5584807395935059s),2665
2025-06-16 09:47:30,sfp_emergingthreats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2666
2025-06-16 09:47:30,sfp_emergingthreats,DEBUG,Checking maliciousness of 56.228.5.107 with EmergingThreats.net,2667
2025-06-16 09:47:30,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2668
2025-06-16 09:47:30,sfp_greensnow,DEBUG,Checking maliciousness of 56.228.5.105 (AFFILIATE_IPADDR) with greensnow.co,2669
2025-06-16 09:47:30,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2670
2025-06-16 09:47:30,sfp_opendns,DEBUG,ec2-56-228-5-99.eu-north-1.compute.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7f9a6b7ae450>,2671
2025-06-16 09:47:30,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2672
2025-06-16 09:47:30,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b7afc80>,2673
2025-06-16 09:47:30,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2674
2025-06-16 09:47:30,sfp_yandexdns,DEBUG,ec2-56-228-5-99.eu-north-1.compute.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7f9a6b7af230>,2675
2025-06-16 09:47:30,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2676
2025-06-16 09:47:30,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-56-228-5-98.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,2677
2025-06-16 09:47:31,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2678
2025-06-16 09:47:31,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2679
2025-06-16 09:47:31,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",2680
2025-06-16 09:47:31,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2681
2025-06-16 09:47:31,sfp_openphish,DEBUG,Checking maliciousness of ec2-56-228-5-99.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,2682
2025-06-16 09:47:31,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2683
2025-06-16 09:47:31,sfp_botvrij,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2684
2025-06-16 09:47:31,sfp_botvrij,DEBUG,Checking maliciousness of ec2-56-228-5-98.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with botvrij.eu,2685
2025-06-16 09:47:31,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2686
2025-06-16 09:47:31,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a94b8e300>,2687
2025-06-16 09:47:31,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9aa67dd400>,2688
2025-06-16 09:47:31,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b7afc80>,2689
2025-06-16 09:47:31,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2690
2025-06-16 09:47:31,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2691
2025-06-16 09:47:31,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a94b8fb30>,2692
2025-06-16 09:47:31,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",2693
2025-06-16 09:47:31,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.ch,2694
2025-06-16 09:47:31,sfp_whois,ERROR,WHOIS data (94 bytes) is smaller than 250 bytes. Throttling from WHOIS server is probably happening. Ignoring response.,2695
2025-06-16 09:47:31,sfp_email,DEBUG,"Received event, RAW_DNS_RECORDS, from sfp_dnsraw",2696
2025-06-16 09:47:31,sfp_subdomain_takeover,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsraw",2697
2025-06-16 09:47:31,sflib,STATUS,"Fetching (GET): https://ns-967.awsdns-56.net/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",2698
2025-06-16 09:47:31,sflib,STATUS,Fetched https://www.fortiguard.com/search?q=56.228.5.105&engine=8 (104986 bytes in 1.5656383037567139s),2699
2025-06-16 09:47:31,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2700
2025-06-16 09:47:31,sfp_greensnow,DEBUG,Checking maliciousness of 56.228.5.106 (AFFILIATE_IPADDR) with greensnow.co,2701
2025-06-16 09:47:31,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2702
2025-06-16 09:47:31,sfp_opendns,DEBUG,ec2-56-228-5-100.eu-north-1.compute.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7f9a6b7d4740>,2703
2025-06-16 09:47:31,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2704
2025-06-16 09:47:31,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b7d6cc0>,2705
2025-06-16 09:47:31,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2706
2025-06-16 09:47:31,sfp_yandexdns,DEBUG,ec2-56-228-5-100.eu-north-1.compute.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7f9a6b7d6060>,2707
2025-06-16 09:47:31,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2708
2025-06-16 09:47:31,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-56-228-5-99.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,2709
2025-06-16 09:47:31,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2710
2025-06-16 09:47:32,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2711
2025-06-16 09:47:32,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",2712
2025-06-16 09:47:32,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2713
2025-06-16 09:47:32,sfp_openphish,DEBUG,Checking maliciousness of ec2-56-228-5-100.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,2714
2025-06-16 09:47:32,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2715
2025-06-16 09:47:32,sfp_botvrij,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2716
2025-06-16 09:47:32,sfp_botvrij,DEBUG,Checking maliciousness of ec2-56-228-5-99.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with botvrij.eu,2717
2025-06-16 09:47:32,sfp_cleanbrowsing,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2718
2025-06-16 09:47:32,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b25bfb0>,2719
2025-06-16 09:47:32,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b25a780>,2720
2025-06-16 09:47:32,sfp_cleanbrowsing,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a91b074a0>,2721
2025-06-16 09:47:32,sfp_cloudflaredns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2722
2025-06-16 09:47:32,sfp_comodo,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2723
2025-06-16 09:47:32,sfp_comodo,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a93f0f350>,2724
2025-06-16 09:47:32,sfp_whois,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",2725
2025-06-16 09:47:32,sfp_whois,DEBUG,Sending WHOIS query for domain: amazonaws.cl,2726
2025-06-16 09:47:32,sfp_email,DEBUG,"Received event, TCP_PORT_OPEN_BANNER, from sfp_portscan_tcp",2727
2025-06-16 09:47:32,sfp_openstreetmap,DEBUG,"Received event, PHYSICAL_ADDRESS, from sfp_gleif",2728
2025-06-16 09:47:32,sflib,STATUS,"Fetching (GET): https://nominatim.openstreetmap.org/search?q=410+Terry+Ave+North%2C+Seattle%2C+US-WA%2C+US%2C+98109&format=json&polygon=0&addressdetails=0 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",2729
2025-06-16 09:47:32,sfp__stor_db,DEBUG,Storing an event: SIMILARDOMAIN_WHOIS,2730
2025-06-16 09:47:33,sflib,STATUS,Fetched https://nominatim.openstreetmap.org/search?q=410+Terry+Ave+North%2C+Seattle%2C+US-WA%2C+US%2C+98109&format=json&polygon=0&addressdetails=0 (1009 bytes in 0.5518155097961426s),2731
2025-06-16 09:47:34,sfp_openstreetmap,STATUS,"Found 2 matches for 410 Terry Ave North, Seattle, US-WA, US, 98109",2732
2025-06-16 09:47:34,sfp_openstreetmap,DEBUG,"Found coordinates: 47.6222980,-122.3365001",2733
2025-06-16 09:47:34,sfp_openstreetmap,DEBUG,"Found coordinates: 47.6222540,-122.3370283",2734
2025-06-16 09:47:34,sfp_countryname,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",2735
2025-06-16 09:47:34,sfp_countryname,DEBUG,Found no country names associated with SIMILARDOMAIN: amazonaws.ca,2736
2025-06-16 09:47:34,sfp_phone,DEBUG,"Received event, PHONE_NUMBER, from sfp_phone",2737
2025-06-16 09:47:34,sfp_phone,DEBUG,No carrier information found for +18007459229,2738
2025-06-16 09:47:34,sfp_crossref,DEBUG,"Received event, SIMILARDOMAIN, from sfp_tldsearch",2739
2025-06-16 09:47:34,sfp_crossref,DEBUG,Testing URL for affiliation: http://amazonaws.cc,2740
2025-06-16 09:47:34,sflib,STATUS,"Fetching (HEAD): http://amazonaws.cc (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2741
2025-06-16 09:47:34,sfp__stor_db,DEBUG,Storing an event: PHYSICAL_COORDINATES,2742
2025-06-16 09:47:34,sfp__stor_db,DEBUG,Storing an event: PHYSICAL_COORDINATES,2743
2025-06-16 09:47:34,sflib,STATUS,"Fetching (HEAD): https://amazonaws.cc:443/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2744
2025-06-16 09:47:35,sflib,STATUS,"Fetching (GET): http://amazonaws.cc (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2745
2025-06-16 09:47:36,sflib,STATUS,Fetched http://amazonaws.cc (2886855 bytes in 2.292177200317383s),2746
2025-06-16 09:47:36,sfp_gleif,DEBUG,"Skipping ZXTILKJKG63JELOEG630, already checked.",2747
2025-06-16 09:47:36,sfp_cybercrimetracker,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2748
2025-06-16 09:47:36,sfp_cybercrimetracker,DEBUG,Checking maliciousness of 56.228.5.108 (AFFILIATE_IPADDR) with CyberCrime-Tracker.net,2749
2025-06-16 09:47:36,sfp_surbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2750
2025-06-16 09:47:36,sfp_surbl,DEBUG,Checking SURBL blacklist: 109.5.228.56.multi.surbl.org,2751
2025-06-16 09:47:36,sfp_dnsresolve,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2752
2025-06-16 09:47:36,sfp_dnsresolve,DEBUG,Found host: ec2-56-228-5-108.eu-north-1.compute.amazonaws.com,2753
2025-06-16 09:47:36,sfp__stor_db,DEBUG,Storing an event: AFFILIATE_INTERNET_NAME,2754
2025-06-16 09:47:36,sfp_dnsresolve,DEBUG,"Skipping domain, amazonaws.com, already processed.",2755
2025-06-16 09:47:36,sfp_dnsresolve,DEBUG,Found host: 56.228.5.108,2756
2025-06-16 09:47:36,sfp_threatfox,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2757
2025-06-16 09:47:36,sflib,STATUS,"Fetching (POST): https://threatfox-api.abuse.ch/api/v1/ (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2758
2025-06-16 09:47:37,sflib,STATUS,Fetched https://threatfox-api.abuse.ch/api/v1/ (88 bytes in 0.14349865913391113s),2759
2025-06-16 09:47:38,sfp_threatfox,DEBUG,No results from ThreatFox for: 56.228.5.108,2760
2025-06-16 09:47:38,sfp_threatcrowd,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2761
2025-06-16 09:47:38,sflib,STATUS,"Fetching (GET): https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=56.228.5.108 (proxy=None, user-agent=SpiderFoot, timeout=5, cookies=None)",2762
2025-06-16 09:47:38,sflib,ERROR,"Failed to connect to https://www.threatcrowd.org/searchApi/v2/ip/report/?ip=56.228.5.108: HTTPSConnectionPool(host='www.threatcrowd.org', port=443): Max retries exceeded with url: /searchApi/v2/ip/report/?ip=56.228.5.108 (Caused by SSLError(CertificateError(""hostname 'www.threatcrowd.org' doesn't match '*.otxb.io'"")))",2763
2025-06-16 09:47:38,sfp_threatcrowd,STATUS,No ThreatCrowd info found for 56.228.5.108,2764
2025-06-16 09:47:38,sfp_dronebl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2765
2025-06-16 09:47:38,sfp_dronebl,DEBUG,Checking DroneBL blacklist: 111.5.228.56.dnsbl.dronebl.org,2766
2025-06-16 09:47:38,sfp_uceprotect,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2767
2025-06-16 09:47:38,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 110.5.228.56.dnsbl-1.uceprotect.net,2768
2025-06-16 09:47:38,sfp_uceprotect,DEBUG,Checking UCEPROTECT blacklist: 110.5.228.56.dnsbl-2.uceprotect.net,2769
2025-06-16 09:47:38,sfp_torexits,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2770
2025-06-16 09:47:39,sfp_sorbs,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2771
2025-06-16 09:47:39,sfp_sorbs,DEBUG,Checking SORBS blacklist: 110.5.228.56.dnsbl.sorbs.net,2772
2025-06-16 09:47:39,sfp_voipbl,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2773
2025-06-16 09:47:39,sfp_voipbl,DEBUG,Checking maliciousness of 56.228.5.109 (AFFILIATE_IPADDR) with VoIP Blacklist (VoIPBL),2774
2025-06-16 09:47:40,sfp_spamcop,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2775
2025-06-16 09:47:40,sfp_spamcop,DEBUG,Checking SpamCop blacklist: 108.5.228.56.bl.spamcop.net,2776
2025-06-16 09:47:40,sfp_phishstats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2777
2025-06-16 09:47:40,sflib,STATUS,"Fetching (GET): https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C56.228.5.108%29&_size=1 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",2778
2025-06-16 09:47:40,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.vet.ec', 'vet.ec'], ['amazonaws.xxx.ec', 'xxx.ec'], ['amazonaws.edu', 'edu'], ['amazonaws.ee', 'ee']]",2779
2025-06-16 09:47:40,sflib,STATUS,Fetched https://phishstats.info:2096/api/phishing?_where=%28ip%2Ceq%2C56.228.5.108%29&_size=1 (166 bytes in 0.326387882232666s),2780
2025-06-16 09:47:40,sfp_phishstats,DEBUG,No information found from PhishStats for 56.228.5.108.,2781
2025-06-16 09:47:40,sfp_vxvault,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2782
2025-06-16 09:47:40,sfp_vxvault,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with VXVault.net,2783
2025-06-16 09:47:40,sfp_zoneh,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2784
2025-06-16 09:47:40,sfp_abusech,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2785
2025-06-16 09:47:40,sfp_abusech,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with Abuse.ch Feodo Tracker,2786
2025-06-16 09:47:40,sfp_abusech,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with Abuse.ch SSL Blacklist,2787
2025-06-16 09:47:40,sfp_abusech,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with Abuse.ch URL Haus,2788
2025-06-16 09:47:40,sfp_alienvaultiprep,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2789
2025-06-16 09:47:40,sfp_alienvaultiprep,DEBUG,Checking maliciousness of 56.228.5.108 (AFFILIATE_IPADDR) with AlienVault IP Reputation Database,2790
2025-06-16 09:47:40,sfp_blocklistde,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2791
2025-06-16 09:47:40,sfp_blocklistde,DEBUG,Checking maliciousness of 56.228.5.108 (AFFILIATE_IPADDR) with blocklist.de,2792
2025-06-16 09:47:40,sfp_cinsscore,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2793
2025-06-16 09:47:40,sfp_cinsscore,DEBUG,Checking maliciousness of 56.228.5.108 with cinsscore.com,2794
2025-06-16 09:47:40,sfp_maltiverse,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2795
2025-06-16 09:47:40,sflib,STATUS,"Fetching (GET): https://api.maltiverse.com/ip/56.228.5.107 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=15, cookies=None)",2796
2025-06-16 09:47:41,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.com.ee', 'com.ee'], ['amazonaws.edu.ee', 'edu.ee'], ['amazonaws.fie.ee', 'fie.ee'], ['amazonaws.gov.ee', 'gov.ee']]",2797
2025-06-16 09:47:41,sflib,STATUS,Fetched https://api.maltiverse.com/ip/56.228.5.107 (633 bytes in 0.5156848430633545s),2798
2025-06-16 09:47:41,sfp_maltiverse,DEBUG,No blacklist information found for IP,2799
2025-06-16 09:47:41,sfp_cleantalk,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2800
2025-06-16 09:47:41,sfp_cleantalk,DEBUG,Checking maliciousness of 56.228.5.108 with CleanTalk Spam List,2801
2025-06-16 09:47:41,sfp_isc,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2802
2025-06-16 09:47:41,sflib,STATUS,"Fetching (GET): https://isc.sans.edu/api/ip/56.228.5.108 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2803
2025-06-16 09:47:41,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.med.ee', 'med.ee'], ['amazonaws.org.ee', 'org.ee'], ['amazonaws.pri.ee', 'pri.ee'], ['amazonaws.riik.ee', 'riik.ee']]",2804
2025-06-16 09:47:41,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.ac.eg', 'ac.eg'], ['amazonaws.com.eg', 'com.eg'], ['amazonaws.edu.eg', 'edu.eg'], ['amazonaws.eun.eg', 'eun.eg']]",2805
2025-06-16 09:47:41,sflib,STATUS,Fetched https://isc.sans.edu/api/ip/56.228.5.108 (571 bytes in 0.5590550899505615s),2806
2025-06-16 09:47:41,sfp_emergingthreats,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2807
2025-06-16 09:47:41,sfp_emergingthreats,DEBUG,Checking maliciousness of 56.228.5.108 with EmergingThreats.net,2808
2025-06-16 09:47:41,sfp_fortinet,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2809
2025-06-16 09:47:41,sflib,STATUS,"Fetching (GET): https://www.fortiguard.com/search?q=56.228.5.106&engine=8 (proxy=None, user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0, timeout=5, cookies=None)",2810
2025-06-16 09:47:42,sfp_tldsearch,STATUS,"Spawning threads to check TLDs: [['amazonaws.info.eg', 'info.eg'], ['amazonaws.me.eg', 'me.eg'], ['amazonaws.mil.eg', 'mil.eg'], ['amazonaws.name.eg', 'name.eg']]",2811
2025-06-16 09:47:43,sflib,STATUS,Fetched https://www.fortiguard.com/search?q=56.228.5.106&engine=8 (104987 bytes in 1.840914249420166s),2812
2025-06-16 09:47:43,sfp_greensnow,DEBUG,"Received event, AFFILIATE_IPADDR, from sfp_dnsneighbor",2813
2025-06-16 09:47:43,sfp_greensnow,DEBUG,Checking maliciousness of 56.228.5.107 (AFFILIATE_IPADDR) with greensnow.co,2814
2025-06-16 09:47:43,sfp_opendns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2815
2025-06-16 09:47:43,sfp_opendns,DEBUG,ec2-56-228-5-101.eu-north-1.compute.amazonaws.com found in OpenDNS Blocklist: <dns.resolver.Answer object at 0x7f9a6b760260>,2816
2025-06-16 09:47:43,sfp_quad9,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2817
2025-06-16 09:47:43,sfp_quad9,DEBUG,Addresses returned: <dns.resolver.Answer object at 0x7f9a6b753b60>,2818
2025-06-16 09:47:43,sfp_yandexdns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2819
2025-06-16 09:47:43,sfp_yandexdns,DEBUG,ec2-56-228-5-101.eu-north-1.compute.amazonaws.com found in Yandex Blocklist: <dns.resolver.Answer object at 0x7f9a6b750500>,2820
2025-06-16 09:47:43,sfp_stevenblack_hosts,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2821
2025-06-16 09:47:43,sfp_stevenblack_hosts,DEBUG,Checking maliciousness of ec2-56-228-5-100.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with Steven Black Hosts blocklist,2822
2025-06-16 09:47:44,sfp_dns_for_family,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2823
2025-06-16 09:47:44,sfp_opennic,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2824
2025-06-16 09:47:44,sfp_duckduckgo,DEBUG,"Skipping amazonaws.com, already checked.",2825
2025-06-16 09:47:44,sfp_openphish,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2826
2025-06-16 09:47:44,sfp_openphish,DEBUG,Checking maliciousness of ec2-56-228-5-101.eu-north-1.compute.amazonaws.com (AFFILIATE_INTERNET_NAME) with OpenPhish,2827
2025-06-16 09:47:44,sfp_adguard_dns,DEBUG,"Received event, AFFILIATE_INTERNET_NAME, from sfp_dnsresolve",2828
